cache_size FIFO LRU LRUapprox RANDOM 100 10000
59 0.000000 0.000000 0.001200 0.310200
60 0.000000 0.000000 0.001500 0.316500
61 0.000000 0.001500 0.001100 0.332700
62 0.000000 0.000000 0.001200 0.348000
63 0.000000 0.000000 0.001900 0.362700
64 0.000000 0.000000 0.001100 0.372600
65 0.000000 0.002800 0.001800 0.379800
66 0.000000 0.000000 0.000900 0.400900
67 0.000000 0.000000 0.001500 0.412800
68 0.000000 0.001800 0.002200 0.430700
69 0.000000 0.002900 0.002400 0.443400
70 0.000000 0.002900 0.001900 0.464600
71 0.000000 0.006800 0.002800 0.474700
72 0.000000 0.006500 0.003100 0.491600
73 0.000000 0.002200 0.002100 0.500200
74 0.000000 0.002000 0.004400 0.520800
75 0.000000 0.000000 0.002300 0.532700
76 0.000000 0.000200 0.007500 0.559800
77 0.000000 0.006400 0.004700 0.574400
78 0.000000 0.005100 0.008400 0.584100
79 0.000000 0.000000 0.006500 0.604300
80 0.000000 0.005400 0.006600 0.619500
81 0.000000 0.000200 0.007600 0.633100
82 0.000000 0.006600 0.009800 0.651200
83 0.000000 0.001000 0.012300 0.676200
84 0.000000 0.006900 0.014900 0.691200
85 0.000000 0.000000 0.015100 0.717100
86 0.000000 0.004500 0.017300 0.722200
87 0.000000 0.007200 0.027800 0.746500
88 0.000000 0.007600 0.030600 0.763700
89 0.000000 0.002400 0.030500 0.783000
90 0.000000 0.005900 0.035500 0.801500
91 0.000000 0.000000 0.043600 0.821700
92 0.000000 0.007900 0.046800 0.835800
93 0.000000 0.005600 0.061300 0.854600
94 0.000000 0.003600 0.063700 0.872400
95 0.000000 0.005400 0.080800 0.892700
96 0.000000 0.000100 0.100900 0.913200
97 0.000000 0.000000 0.171900 0.930400
98 0.000000 0.002300 0.195600 0.950100
99 0.000000 0.044200 0.482900 0.970800
100 0.990000 1.000000 0.995000 0.990000
101 0.990000 1.000000 0.995000 0.990000
102 0.990000 1.000000 0.995000 0.990000
103 0.990000 1.000000 0.995000 0.990000
104 0.990000 1.000000 0.995000 0.990000
105 0.990000 1.000000 0.995000 0.990000
106 0.990000 1.000000 0.995000 0.990000
107 0.990000 1.000000 0.995100 0.990000
108 0.990000 1.000000 0.995100 0.990000
109 0.990000 1.000000 0.995100 0.990000
110 0.990000 1.000000 0.995100 0.990000
111 0.990000 1.000000 0.998000 0.990000
112 0.990000 1.000000 0.998600 0.990000
113 0.990000 1.000000 0.995900 0.990000
114 0.990000 1.000000 0.995900 0.990000
115 0.990000 1.000000 0.996100 0.990000
116 0.990000 1.000000 0.998700 0.990000
117 0.990000 1.000000 0.996000 0.990000
118 0.990000 1.000000 0.998300 0.990000
119 0.990000 1.000000 0.996300 0.990000
120 0.990000 1.000000 0.997200 0.990000
121 0.990000 1.000000 0.996000 0.990000
122 0.990000 1.000000 0.996800 0.990000
123 0.990000 1.000000 0.999900 0.990000
124 0.990000 1.000000 0.995100 0.990000
125 0.990000 1.000000 0.995300 0.990000
126 0.990000 1.000000 0.996600 0.990000
127 0.990000 1.000000 0.996000 0.990000
128 0.990000 1.000000 0.995700 0.990000
129 0.990000 1.000000 0.995300 0.990100
130 0.990000 1.000000 0.997100 0.990100
131 0.990000 1.000000 0.995900 0.990100
132 0.990000 1.000000 0.997000 0.990100
133 0.990000 1.000000 0.995700 0.990100
134 0.990000 1.000000 0.996100 0.990100
135 0.990000 1.000000 0.996100 0.990100
136 0.990000 1.000000 0.995800 0.990100
137 0.990000 1.000000 0.996700 0.990100
138 0.990000 1.000000 0.997100 0.990100
139 0.990000 1.000000 0.997300 0.990100
140 0.990000 1.000000 0.997200 0.990100
141 0.990000 1.000000 0.997400 0.990100
142 0.990000 1.000000 0.996400 0.990100
143 0.990000 1.000000 0.996900 0.990100
144 0.990000 1.000000 0.996400 0.990100
145 0.990000 1.000000 0.996600 0.990100
146 0.990000 1.000000 0.997100 0.990100
147 0.990000 1.000000 0.997500 0.990100
148 0.990000 1.000000 0.997100 0.990100
149 0.990000 1.000000 0.997300 0.990300
150 0.990000 1.000000 0.996600 0.990300
151 0.990000 1.000000 0.996900 0.990300
152 0.990000 1.000000 0.997500 0.990300
153 0.990000 1.000000 0.997800 0.990500
154 0.990000 1.000000 0.997200 0.990500
155 0.990000 1.000000 0.997400 0.990500
156 0.990000 1.000000 0.997800 0.990500
157 0.990000 1.000000 0.998600 0.990900
158 0.990000 1.000000 0.997500 0.990900
159 0.990000 1.000000 0.998400 0.990900
160 0.990000 1.000000 0.998900 0.990900
161 0.990000 1.000000 0.998400 0.991400
162 0.990000 1.000000 0.998100 0.991200
163 0.990000 1.000000 0.998400 0.991200
164 0.990000 1.000000 0.998300 0.991400
165 0.990000 1.000000 0.997700 0.994000
166 0.990000 1.000000 0.998800 0.992600
167 0.990000 1.000000 0.998500 0.992600
168 0.990000 1.000000 0.999000 0.993000
169 0.990000 1.000000 0.999000 0.994200
170 0.990000 1.000000 0.998800 0.994000
171 0.990000 1.000000 0.998700 0.994000
172 0.990000 1.000000 0.998900 0.994000
173 0.990000 1.000000 0.999100 0.996400
174 0.990000 1.000000 0.999100 0.997800
175 0.990000 1.000000 0.999100 0.997800
176 0.990000 1.000000 0.999100 0.997800
177 0.990000 1.000000 0.998900 0.999000
178 0.990000 1.000000 0.998900 0.998800
179 0.990000 1.000000 0.998900 0.998800
180 0.990000 1.000000 0.999100 0.998800
181 0.990000 1.000000 0.999300 0.999600
182 0.990000 1.000000 0.998500 0.991300
183 0.990000 1.000000 0.998400 0.991600
184 0.990000 1.000000 0.998400 0.991800
185 0.990000 1.000000 0.998200 0.996000
186 0.990000 1.000000 0.998500 0.994000
187 0.990000 1.000000 0.998300 0.994000
188 0.990000 1.000000 0.998600 0.994000
189 0.990000 1.000000 0.998200 0.996000
190 0.990000 1.000000 0.998200 0.996000
191 0.990000 1.000000 0.998300 0.996000
192 0.990000 1.000000 0.998400 0.996200
193 0.990000 1.000000 0.998300 0.998000
194 0.990000 1.000000 0.998100 0.997600
195 0.990000 1.000000 0.998300 0.997800
196 0.990000 1.000000 0.998200 0.998000
197 0.990000 1.000000 0.998200 0.999600
198 0.990000 1.000000 0.998200 0.999400
199 0.990000 1.000000 0.998100 0.999600
200 0.990000 1.000000 0.998100 1.000000
